92.0,2,8,40,0.2,1,2019,2,14
85.0,3,9,3,5.0,2,2019,4,3
100.0,0,8,20,0.0,3,2019,7,16
70.0,2,10,7,4.285714285714286,1,2019,2,26
79.0,3,3,6,3.5,3,2019,8,6
65.0,1,2,8,4.375,2,2019,4,22
100.0,0,1,1,0.0,1,2019,2,8
98.0,1,10,1,2.0,2,2019,5,3
90.0,2,10,3,3.3333333333333335,3,2019,9,10
87.0,1,10,3,4.333333333333333,1,2019,3,18
93.0,3,10,1,7.0,3,2019,8,19
100.0,0,5,1,0.0,3,2019,9,16
100.0,0,10,1,0.0,1,2019,2,8
100.0,0,9,1,0.0,2,2019,4,16
81.0,2,10,5,3.8,1,2019,1,16
87.0,3,2,3,4.333333333333333,3,2019,7,29
92.0,2,3,2,4.0,3,2019,7,19
87.0,3,3,3,4.333333333333333,4,2019,10,2
100.0,0,3,1,0.0,2,2019,5,21
79.0,2,3,5,4.2,2,2019,4,3
57.0,3,7,10,4.3,1,2019,1,23
90.0,1,11,3,3.3333333333333335,1,2019,3,11
94.0,2,6,2,3.0,1,2019,3,13
83.0,1,7,4,4.25,1,2019,2,15
78.0,1,6,5,4.4,1,2019,1,16
85.0,2,7,3,5.0,3,2019,7,25
88.0,2,3,3,4.0,4,2019,10,2
81.0,3,1,6,3.1666666666666665,1,2019,1,9
85.0,3,3,3,5.0,3,2019,9,16
100.0,0,2,1,0.0,3,2019,9,24
89.0,1,1,3,3.6666666666666665,1,2019,1,9
98.0,1,2,1,2.0,1,2019,3,18
88.0,2,3,4,3.0,1,2019,3,19
100.0,0,8,20,0.0,3,2019,7,16
90.0,1,9,3,3.3333333333333335,3,2019,7,11
84.0,1,9,5,3.2,2,2019,4,2
100.0,0,10,1,0.0,1,2019,2,1
85.0,3,3,4,3.75,1,2019,2,5
100.0,0,5,1,0.0,3,2019,8,27
88.0,1,10,4,3.0,1,2019,1,4
88.0,2,10,4,3.0,2,2019,4,10
89.0,3,3,5,2.2,3,2019,8,28
81.0,1,3,5,3.8,2,2019,4,11
87.0,1,3,3,4.333333333333333,1,2019,3,21
82.0,3,4,4,4.5,2,2019,4,10
100.0,0,5,1,0.0,2,2019,4,3
85.0,3,7,3,5.0,1,2019,3,5
100.0,0,3,1,0.0,3,2019,7,26
100.0,0,3,1,0.0,2,2019,5,8
91.0,3,11,2,4.5,2,2019,5,7
100.0,0,8,1,0.0,3,2019,9,27
73.0,3,4,5,5.4,1,2019,1,17
100.0,0,8,1,0.0,1,2019,2,21
86.0,1,8,5,2.8,1,2019,1,10
72.0,3,2,6,4.666666666666667,2,2019,4,16
91.0,3,2,2,4.5,2,2019,4,9
81.0,1,10,5,3.8,1,2019,2,27
83.0,2,10,4,4.25,2,2019,6,27
89.0,2,4,2,5.5,3,2019,7,30
94.0,1,10,2,3.0,1,2019,3,6
82.0,1,3,6,3.0,1,2019,2,19
100.0,0,3,1,0.0,2,2019,5,2
81.0,3,5,6,3.1666666666666665,3,2019,7,17
100.0,0,3,1,0.0,1,2019,2,27
87.0,3,3,3,4.333333333333333,3,2019,9,11
92.0,2,3,2,4.0,2,2019,5,20
83.0,3,11,5,3.4,3,2019,8,13
85.0,1,3,4,3.75,1,2019,2,5
100.0,0,10,1,0.0,3,2019,9,9
71.0,3,10,5,5.8,3,2019,7,30
89.0,3,10,2,5.5,3,2019,9,6
100.0,0,8,1,0.0,2,2019,4,3
100.0,0,8,6,0.0,2,2019,4,17
90.0,2,3,3,3.3333333333333335,1,2019,3,8
88.0,2,10,4,3.0,3,2019,9,5
85.0,3,3,3,5.0,1,2019,3,20
88.0,1,2,4,3.0,3,2019,8,8
100.0,0,2,1,0.0,3,2019,9,10
72.0,3,3,6,4.666666666666667,1,2019,1,28
86.0,2,4,5,2.8,1,2019,3,11
72.0,1,10,6,4.666666666666667,3,2019,7,11
85.0,1,4,5,3.0,3,2019,9,27
86.0,3,11,2,7.0,3,2019,9,12
86.0,2,4,4,3.5,2,2019,4,16
79.0,3,11,5,4.2,1,2019,1,7
87.0,3,3,3,4.333333333333333,1,2019,3,7
100.0,0,6,1,0.0,3,2019,8,26
85.0,2,10,3,5.0,2,2019,5,15
75.0,2,2,7,3.5714285714285716,3,2019,7,8
100.0,0,1,1,0.0,1,2019,2,14
100.0,0,8,1,0.0,2,2019,5,21
100.0,0,7,1,0.0,2,2019,6,27
94.0,1,3,3,2.0,3,2019,7,24
73.0,2,10,7,3.857142857142857,1,2019,1,18
79.0,2,6,6,3.5,1,2019,1,9
64.0,2,9,9,4.0,1,2019,1,10
100.0,0,10,1,0.0,3,2019,7,25
80.0,2,10,4,5.0,3,2019,7,23
80.0,3,10,4,5.0,1,2019,1,14
85.0,2,10,6,2.5,1,2019,3,11
92.0,2,2,15,0.5333333333333333,3,2019,7,8
78.0,2,7,7,3.142857142857143,3,2019,9,24
84.0,2,11,4,4.0,3,2019,7,15
100.0,0,11,1,0.0,2,2019,4,25
100.0,0,5,1,0.0,3,2019,8,28
87.0,2,3,3,4.333333333333333,1,2019,3,7
71.0,3,6,8,3.625,2,2019,4,30
82.0,3,10,4,4.5,3,2019,7,16
68.0,2,5,8,4.0,1,2019,1,17
93.0,3,3,3,2.3333333333333335,1,2019,3,5
91.0,3,3,2,4.5,2,2019,5,15
86.0,2,7,5,2.8,3,2019,7,17
100.0,0,8,20,0.0,3,2019,7,16
87.0,2,11,3,4.333333333333333,2,2019,4,15
74.0,1,2,6,4.333333333333333,3,2019,9,12
100.0,0,8,20,0.0,3,2019,7,16
92.0,1,3,4,2.0,1,2019,3,18
100.0,0,7,1,0.0,1,2019,1,10
75.0,2,2,7,3.5714285714285716,3,2019,9,26
96.0,2,10,1,4.0,2,2019,6,13
87.0,3,3,3,4.333333333333333,1,2019,3,21
92.0,2,2,2,4.0,3,2019,9,10
72.0,3,2,7,4.0,1,2019,2,5
90.0,2,7,3,3.3333333333333335,3,2019,9,24
76.0,3,4,6,4.0,1,2019,1,25
71.0,3,4,6,4.833333333333333,2,2019,5,28
82.0,1,2,4,4.5,2,2019,4,8
84.0,1,3,6,2.6666666666666665,2,2019,4,22
100.0,0,8,20,0.0,3,2019,7,16
84.0,2,9,5,3.2,2,2019,4,2
68.0,3,1,8,4.0,1,2019,2,26
82.0,1,10,4,4.5,1,2019,1,29
100.0,0,2,1,0.0,2,2019,4,4
83.0,2,10,4,4.25,2,2019,4,2
81.0,2,1,5,3.8,3,2019,8,20
100.0,0,2,1,0.0,3,2019,9,6
100.0,0,7,1,0.0,1,2019,3,7
100.0,0,10,1,0.0,2,2019,4,30
55.0,3,10,11,4.090909090909091,3,2019,8,20
83.0,2,1,4,4.25,2,2019,5,31
98.0,1,2,1,2.0,3,2019,8,26
100.0,0,11,1,0.0,2,2019,6,13
84.0,2,5,6,2.6666666666666665,1,2019,1,7
80.0,1,10,4,5.0,2,2019,6,13
100.0,0,5,1,0.0,1,2019,3,20
100.0,0,5,1,0.0,1,2019,2,20
65.0,1,2,9,3.888888888888889,2,2019,5,28
86.0,2,1,4,3.5,2,2019,6,7
100.0,0,3,1,0.0,2,2019,5,3
92.0,2,2,3,2.6666666666666665,1,2019,3,5
91.0,3,3,2,4.5,4,2019,10,3
87.0,3,5,3,4.333333333333333,1,2019,3,13
100.0,0,5,1,0.0,1,2019,2,27
85.0,3,2,4,3.75,3,2019,9,10
90.0,1,2,3,3.3333333333333335,2,2019,5,23
100.0,0,3,6,0.0,3,2019,9,6
96.0,2,8,20,0.2,3,2019,8,15
91.0,3,5,2,4.5,1,2019,3,13
80.0,3,11,4,5.0,1,2019,1,22
90.0,2,5,3,3.3333333333333335,2,2019,4,23
94.0,1,3,3,2.0,2,2019,5,16
90.0,2,2,3,3.3333333333333335,2,2019,6,5
100.0,0,2,1,0.0,3,2019,9,20
75.0,2,9,6,4.166666666666667,3,2019,7,3
94.0,1,5,2,3.0,3,2019,8,5
84.0,3,2,3,5.333333333333333,3,2019,7,29
73.0,3,7,8,3.375,2,2019,4,25
83.0,2,10,4,4.25,3,2019,9,10
86.0,2,10,5,2.8,2,2019,6,7
83.0,2,10,4,4.25,1,2019,1,28
81.0,2,6,5,3.8,3,2019,8,9
86.0,2,10,4,3.5,1,2019,1,17
100.0,0,8,20,0.0,3,2019,7,16
78.0,0,10,1,22.0,1,2019,2,26
89.0,3,2,3,3.6666666666666665,2,2019,5,8
75.0,3,4,4,6.25,3,2019,8,5
90.0,2,6,4,2.5,2,2019,5,8
91.0,3,10,2,4.5,3,2019,7,1
86.0,2,3,4,3.5,1,2019,3,1
90.0,1,4,3,3.3333333333333335,3,2019,7,11
100.0,0,2,1,0.0,1,2019,2,1
100.0,0,1,1,0.0,1,2019,2,14
85.0,3,11,4,3.75,3,2019,8,16
83.0,3,10,4,4.25,2,2019,5,22
85.0,1,6,5,3.0,2,2019,4,30
100.0,0,5,1,0.0,1,2019,2,26
75.0,2,9,6,4.166666666666667,3,2019,7,3
100.0,0,7,1,0.0,1,2019,3,6
92.0,1,10,3,2.6666666666666665,2,2019,6,10
85.0,2,3,4,3.75,3,2019,8,22
98.0,1,2,1,2.0,3,2019,9,11
100.0,0,4,1,0.0,1,2019,3,4
100.0,0,5,1,0.0,3,2019,8,12
96.0,1,3,2,2.0,1,2019,2,6
91.0,3,4,2,4.5,1,2019,2,25
85.0,3,10,3,5.0,2,2019,6,17
94.0,1,10,3,2.0,1,2019,3,6
83.0,1,10,4,4.25,1,2019,3,7
100.0,0,8,1,0.0,3,2019,9,26
96.0,1,3,2,2.0,2,2019,4,10
94.0,1,2,2,3.0,3,2019,8,6
79.0,3,5,5,4.2,2,2019,4,12
79.0,1,5,5,4.2,3,2019,9,4
78.0,2,4,4,5.5,3,2019,9,19
100.0,0,7,1,0.0,2,2019,5,3
87.0,1,3,3,4.333333333333333,3,2019,9,10
93.0,3,11,1,7.0,2,2019,5,13
65.0,3,2,8,4.375,2,2019,4,22
83.0,1,11,5,3.4,3,2019,7,17
100.0,0,2,1,0.0,3,2019,9,9
68.0,3,3,9,3.5555555555555554,3,2019,8,14
96.0,1,4,2,2.0,2,2019,4,1
83.0,2,3,4,4.25,1,2019,3,1
91.0,1,3,2,4.5,2,2019,4,22
88.0,1,3,4,3.0,2,2019,5,30
100.0,0,4,1,0.0,1,2019,3,4
84.0,1,6,5,3.2,1,2019,1,24
83.0,3,3,5,3.4,2,2019,6,27
87.0,1,6,3,4.333333333333333,1,2019,3,1
87.0,3,2,3,4.333333333333333,2,2019,4,24
100.0,0,5,1,0.0,2,2019,5,22
92.0,2,3,3,2.6666666666666665,2,2019,5,2
86.0,1,4,5,2.8,1,2019,3,11
100.0,0,6,1,0.0,2,2019,6,25
85.0,3,4,4,3.75,2,2019,6,4
89.0,1,4,3,3.6666666666666665,1,2019,2,13
79.0,3,2,5,4.2,3,2019,7,31
100.0,0,10,1,0.0,1,2019,2,28
91.0,3,3,2,4.5,1,2019,2,8
100.0,0,8,1,0.0,2,2019,5,21
83.0,1,2,5,3.4,2,2019,4,16
90.0,2,6,3,3.3333333333333335,2,2019,4,25
100.0,0,8,6,0.0,2,2019,4,17
91.0,3,3,2,4.5,2,2019,4,19
94.0,2,11,2,3.0,3,2019,9,11
90.0,2,3,3,3.3333333333333335,3,2019,8,13
92.0,1,10,3,2.6666666666666665,3,2019,7,24
85.0,1,3,4,3.75,2,2019,5,9
92.0,2,1,3,2.6666666666666665,3,2019,8,26
100.0,0,1,1,0.0,2,2019,5,14
65.0,3,2,9,3.888888888888889,2,2019,5,28
78.0,3,4,4,5.5,1,2019,3,18
73.0,2,10,7,3.857142857142857,1,2019,1,18
94.0,1,3,2,3.0,2,2019,6,6
93.0,3,2,1,7.0,3,2019,7,22
73.0,3,2,7,3.857142857142857,3,2019,7,2
87.0,1,11,4,3.25,2,2019,5,7
80.0,2,2,7,2.857142857142857,1,2019,2,26
90.0,2,10,3,3.3333333333333335,1,2019,2,15
86.0,2,1,4,3.5,2,2019,6,7
89.0,3,4,2,5.5,3,2019,7,30
100.0,0,8,1,0.0,1,2019,1,8
90.0,2,8,4,2.5,2,2019,5,9
71.0,3,1,6,4.833333333333333,2,2019,6,11
100.0,0,6,1,0.0,2,2019,4,2
100.0,0,9,1,0.0,1,2019,2,15
92.0,1,2,3,2.6666666666666665,2,2019,4,11
100.0,0,8,2,0.0,3,2019,8,9
74.0,2,10,5,5.2,1,2019,1,16
100.0,0,1,1,0.0,3,2019,9,16
78.0,3,3,4,5.5,1,2019,2,13
80.0,3,10,4,5.0,3,2019,9,9
100.0,0,9,1,0.0,4,2019,10,1
86.0,2,6,5,2.8,2,2019,5,7
68.0,2,2,7,4.571428571428571,1,2019,2,25
96.0,2,2,1,4.0,3,2019,9,24
70.0,3,2,7,4.285714285714286,1,2019,1,29
83.0,2,10,4,4.25,3,2019,7,29
100.0,0,1,1,0.0,1,2019,2,8
96.0,1,2,2,2.0,3,2019,7,31
94.0,1,2,6,1.0,3,2019,7,25
90.0,1,3,5,2.0,3,2019,8,28
100.0,0,11,1,0.0,2,2019,5,29
87.0,3,3,3,4.333333333333333,3,2019,9,23
79.0,3,11,6,3.5,2,2019,5,17
89.0,3,3,5,2.2,3,2019,8,28
86.0,2,6,4,3.5,3,2019,9,17
92.0,1,10,3,2.6666666666666665,1,2019,3,19
84.0,1,10,5,3.2,3,2019,8,5
48.0,3,4,14,3.7142857142857144,3,2019,7,1
74.0,2,3,6,4.333333333333333,3,2019,9,5
90.0,1,3,3,3.3333333333333335,2,2019,4,29
80.0,1,1,5,4.0,1,2019,1,28
100.0,0,1,1,0.0,2,2019,5,13
90.0,2,2,3,3.3333333333333335,3,2019,7,18
81.0,3,3,5,3.8,1,2019,2,14
100.0,0,8,1,0.0,1,2019,2,21
100.0,0,3,1,0.0,2,2019,6,10
90.0,2,4,3,3.3333333333333335,3,2019,7,11
91.0,3,2,2,4.5,3,2019,7,31
79.0,2,4,7,3.0,1,2019,3,5
88.0,2,8,4,3.0,3,2019,7,8
87.0,2,3,3,4.333333333333333,3,2019,7,10
100.0,0,3,1,0.0,2,2019,5,23
94.0,2,10,2,3.0,3,2019,9,16
83.0,2,10,4,4.25,3,2019,7,10
98.0,1,10,1,2.0,1,2019,2,28
92.0,2,3,2,4.0,2,2019,5,21
100.0,0,9,1,0.0,2,2019,4,8
100.0,0,8,1,0.0,3,2019,9,25
75.0,1,1,6,4.166666666666667,1,2019,2,20
100.0,0,5,1,0.0,1,2019,2,28
84.0,2,11,6,2.6666666666666665,2,2019,5,2
89.0,3,5,2,5.5,2,2019,4,5
94.0,1,3,4,1.5,2,2019,5,20
88.0,1,10,4,3.0,3,2019,7,18
80.0,2,10,4,5.0,2,2019,4,22
96.0,2,5,1,4.0,2,2019,4,11
100.0,0,3,1,0.0,2,2019,4,26
100.0,0,3,1,0.0,2,2019,5,14
88.0,2,3,4,3.0,2,2019,6,24
92.0,1,10,3,2.6666666666666665,3,2019,8,5
82.0,3,11,3,6.0,2,2019,4,1
100.0,0,3,1,0.0,1,2019,3,11
90.0,2,11,3,3.3333333333333335,2,2019,5,21
94.0,1,10,2,3.0,1,2019,3,11
85.0,1,10,4,3.75,1,2019,3,15
88.0,1,4,4,3.0,2,2019,5,20
100.0,0,8,20,0.0,3,2019,7,16
80.0,3,2,4,5.0,1,2019,2,19
92.0,1,4,3,2.6666666666666665,1,2019,2,26
81.0,1,4,5,3.8,2,2019,6,20
91.0,3,10,2,4.5,2,2019,6,11
100.0,0,11,1,0.0,1,2019,3,5
75.0,3,9,6,4.166666666666667,1,2019,1,9
70.0,2,4,7,4.285714285714286,2,2019,6,20
78.0,1,6,7,3.142857142857143,1,2019,1,2
80.0,3,1,5,4.0,2,2019,6,14
85.0,3,6,3,5.0,3,2019,9,17
81.0,3,6,5,3.8,1,2019,3,12
94.0,1,2,6,1.0,3,2019,7,25
87.0,2,3,3,4.333333333333333,2,2019,4,25
100.0,0,6,1,0.0,3,2019,8,13
100.0,0,4,1,0.0,3,2019,8,9
78.0,3,10,10,2.2,2,2019,6,27
79.0,1,7,6,3.5,3,2019,7,18
94.0,2,6,2,3.0,2,2019,6,11
80.0,1,4,4,5.0,1,2019,3,13
81.0,3,1,5,3.8,3,2019,8,20
85.0,1,10,4,3.75,2,2019,4,11
90.0,2,4,4,2.5,3,2019,8,20
93.0,3,3,1,7.0,3,2019,9,18
100.0,0,2,1,0.0,3,2019,9,17
75.0,3,3,5,5.0,3,2019,8,21
80.0,2,2,6,3.3333333333333335,3,2019,9,9
92.0,2,10,3,2.6666666666666665,3,2019,8,29
85.0,3,3,3,5.0,1,2019,2,28
89.0,1,3,3,3.6666666666666665,2,2019,5,9
88.0,2,5,4,3.0,1,2019,1,9
90.0,2,11,3,3.3333333333333335,2,2019,4,15
84.0,2,11,6,2.6666666666666665,4,2019,10,3
83.0,1,3,15,1.1333333333333333,2,2019,6,25
83.0,3,4,4,4.25,2,2019,6,19
83.0,3,4,4,4.25,3,2019,7,30
92.0,2,3,5,1.6,2,2019,5,1
100.0,0,5,1,0.0,2,2019,5,22
82.0,1,6,7,2.5714285714285716,1,2019,2,21
100.0,0,2,1,0.0,1,2019,3,20
100.0,0,2,1,0.0,3,2019,9,12
87.0,3,6,3,4.333333333333333,1,2019,3,1
100.0,0,3,3,0.0,1,2019,3,7
90.0,1,10,4,2.5,1,2019,2,7
88.0,0,11,1,12.0,1,2019,1,11
92.0,2,8,40,0.2,1,2019,2,14
82.0,3,2,3,6.0,2,2019,4,2
89.0,2,3,2,5.5,3,2019,9,24
94.0,1,7,2,3.0,3,2019,8,5
84.0,3,4,3,5.333333333333333,2,2019,5,15
92.0,2,3,2,4.0,2,2019,5,29
93.0,3,5,1,7.0,1,2019,2,28
86.0,1,10,4,3.5,1,2019,1,17
92.0,2,3,2,4.0,2,2019,4,25
83.0,3,7,4,4.25,1,2019,2,15
91.0,3,9,2,4.5,1,2019,1,9
84.0,1,3,12,1.3333333333333333,2,2019,6,11
93.0,3,3,3,2.3333333333333335,1,2019,3,5
90.0,1,10,4,2.5,2,2019,6,10
88.0,2,3,4,3.0,3,2019,7,23
94.0,1,3,3,2.0,2,2019,5,3
100.0,0,10,1,0.0,1,2019,2,12
92.0,2,8,40,0.2,1,2019,2,14
71.0,3,4,5,5.8,3,2019,9,11
84.0,2,6,5,3.2,1,2019,1,24
100.0,0,3,3,0.0,3,2019,8,8
73.0,3,9,7,3.857142857142857,4,2019,10,3
83.0,2,5,4,4.25,3,2019,8,19
78.0,3,11,4,5.5,2,2019,5,14
87.0,3,3,4,3.25,3,2019,9,3
70.0,1,3,8,3.75,1,2019,2,12
92.0,2,5,3,2.6666666666666665,1,2019,2,28
90.0,2,2,3,3.3333333333333335,2,2019,4,11
87.0,3,6,3,4.333333333333333,1,2019,3,1
75.0,2,10,6,4.166666666666667,1,2019,1,2
83.0,2,2,4,4.25,3,2019,7,25
88.0,2,3,5,2.4,1,2019,1,2
82.0,2,7,6,3.0,3,2019,7,3
81.0,3,11,4,4.75,3,2019,7,17
85.0,1,4,4,3.75,1,2019,2,25
88.0,2,4,4,3.0,2,2019,5,20
100.0,0,2,1,0.0,3,2019,9,11
96.0,2,10,1,4.0,1,2019,3,11
96.0,1,3,2,2.0,3,2019,9,27
78.0,3,11,4,5.5,3,2019,9,3
83.0,2,2,4,4.25,3,2019,9,17
83.0,3,10,4,4.25,2,2019,6,11
91.0,3,1,2,4.5,1,2019,2,15
72.0,3,10,6,4.666666666666667,3,2019,7,11
96.0,2,10,1,4.0,1,2019,3,15
79.0,1,4,7,3.0,1,2019,3,5
90.0,1,6,4,2.5,2,2019,5,8
81.0,3,9,6,3.1666666666666665,1,2019,3,11
86.0,0,10,1,14.0,3,2019,8,27
82.0,3,3,3,6.0,1,2019,3,13
92.0,2,10,3,2.6666666666666665,1,2019,2,28
86.0,2,3,5,2.8,3,2019,7,30
74.0,2,8,7,3.7142857142857144,1,2019,1,3
100.0,0,1,1,0.0,3,2019,7,12
81.0,3,2,4,4.75,1,2019,2,28
79.0,1,6,6,3.5,1,2019,1,9
100.0,0,1,1,0.0,3,2019,9,18
75.0,3,10,4,6.25,2,2019,5,30
92.0,2,1,3,2.6666666666666665,3,2019,8,15
94.0,0,10,1,6.0,1,2019,2,13
100.0,0,8,1,0.0,1,2019,3,6
100.0,0,6,1,0.0,1,2019,2,11
86.0,1,2,5,2.8,1,2019,1,2
100.0,0,8,1,0.0,2,2019,4,17
100.0,0,9,1,0.0,3,2019,8,1
83.0,3,4,5,3.4,2,2019,5,23
98.0,1,6,1,2.0,1,2019,2,27
86.0,2,9,8,1.75,3,2019,9,10
82.0,2,11,7,2.5714285714285716,1,2019,2,7
81.0,1,10,7,2.7142857142857144,3,2019,9,30
87.0,2,2,3,4.333333333333333,3,2019,8,12
87.0,1,4,3,4.333333333333333,1,2019,3,12
86.0,2,10,4,3.5,3,2019,8,1
98.0,1,3,1,2.0,3,2019,7,12
75.0,2,9,7,3.5714285714285716,2,2019,4,18
100.0,0,10,1,0.0,3,2019,8,2
100.0,0,8,1,0.0,1,2019,1,28
92.0,1,4,3,2.6666666666666665,1,2019,2,19
87.0,3,2,4,3.25,3,2019,8,7
82.0,1,3,6,3.0,2,2019,4,22
86.0,2,9,4,3.5,1,2019,3,19
84.0,2,2,5,3.2,2,2019,4,22
85.0,2,6,3,5.0,3,2019,9,17
90.0,0,11,1,10.0,3,2019,8,28
100.0,0,3,1,0.0,2,2019,6,20
87.0,3,5,3,4.333333333333333,1,2019,1,7
72.0,1,3,6,4.666666666666667,1,2019,1,28
88.0,2,9,4,3.0,1,2019,2,12
94.0,2,10,2,3.0,1,2019,3,15
100.0,0,9,1,0.0,3,2019,9,20
83.0,2,6,4,4.25,3,2019,9,30
84.0,1,6,5,3.2,1,2019,1,24
90.0,1,4,4,2.5,1,2019,1,2
92.0,1,3,3,2.6666666666666665,2,2019,4,18
100.0,0,1,1,0.0,3,2019,9,17
96.0,2,8,20,0.2,3,2019,8,15
87.0,1,3,3,4.333333333333333,1,2019,3,7
89.0,2,10,4,2.75,3,2019,8,7
72.0,3,4,6,4.666666666666667,3,2019,7,31
72.0,2,10,6,4.666666666666667,3,2019,7,11
100.0,0,5,1,0.0,2,2019,4,24
90.0,1,2,4,2.5,2,2019,6,6
61.0,3,9,8,4.875,1,2019,2,7
100.0,0,3,1,0.0,3,2019,7,26
87.0,3,11,3,4.333333333333333,3,2019,9,18
85.0,1,2,4,3.75,2,2019,5,8
100.0,0,3,1,0.0,2,2019,5,13
94.0,1,5,2,3.0,2,2019,5,31
100.0,0,5,1,0.0,1,2019,3,13
100.0,0,3,1,0.0,3,2019,7,16
90.0,2,4,4,2.5,1,2019,1,2
74.0,2,4,6,4.333333333333333,2,2019,4,15
86.0,3,2,2,7.0,3,2019,7,10
100.0,0,8,6,0.0,2,2019,4,17
90.0,2,8,4,2.5,3,2019,9,18
100.0,0,3,6,0.0,3,2019,9,6
87.0,1,3,3,4.333333333333333,3,2019,9,23
100.0,0,3,1,0.0,2,2019,6,7
100.0,0,3,2,0.0,1,2019,3,8
76.0,3,2,5,4.8,2,2019,5,15
92.0,1,3,3,2.6666666666666665,1,2019,3,14
100.0,0,1,1,0.0,3,2019,9,18
100.0,0,6,1,0.0,3,2019,9,13
100.0,0,10,1,0.0,3,2019,8,2
84.0,2,9,6,2.6666666666666665,2,2019,4,12
81.0,1,6,6,3.1666666666666665,1,2019,3,5
73.0,1,10,7,3.857142857142857,1,2019,1,18
84.0,1,3,5,3.2,1,2019,2,5
85.0,2,10,4,3.75,1,2019,2,7
87.0,3,11,4,3.25,2,2019,5,7
84.0,2,6,5,3.2,3,2019,8,5
94.0,1,2,2,3.0,2,2019,5,21
92.0,1,10,3,2.6666666666666665,2,2019,5,13
87.0,3,10,3,4.333333333333333,3,2019,8,6
84.0,2,10,5,3.2,3,2019,7,1
80.0,1,10,4,5.0,1,2019,3,22
100.0,0,10,1,0.0,2,2019,4,22
73.0,1,9,7,3.857142857142857,4,2019,10,3
92.0,2,4,2,4.0,2,2019,4,29
84.0,2,4,5,3.2,3,2019,7,2
86.0,1,5,4,3.5,3,2019,8,6
83.0,3,3,4,4.25,1,2019,2,1
88.0,1,3,5,2.4,1,2019,3,14
71.0,1,6,8,3.625,2,2019,4,30
100.0,0,5,1,0.0,2,2019,5,30
93.0,3,10,1,7.0,3,2019,7,8
81.0,1,1,5,3.8,1,2019,2,11
92.0,2,4,3,2.6666666666666665,1,2019,3,4
100.0,0,6,1,0.0,1,2019,2,27
98.0,1,5,1,2.0,1,2019,3,25
88.0,1,7,5,2.4,1,2019,3,5
85.0,1,10,4,3.75,3,2019,9,16
94.0,2,7,2,3.0,3,2019,9,6
72.0,3,2,7,4.0,1,2019,2,5
83.0,3,1,4,4.25,1,2019,1,9
88.0,1,6,4,3.0,1,2019,1,11
100.0,0,3,1,0.0,1,2019,3,6
100.0,0,8,1,0.0,3,2019,9,18
87.0,3,11,3,4.333333333333333,2,2019,4,15
90.0,2,2,3,3.3333333333333335,2,2019,5,23
92.0,1,2,3,2.6666666666666665,1,2019,3,1
55.0,2,10,11,4.090909090909091,3,2019,8,20
100.0,0,5,1,0.0,3,2019,9,11
70.0,2,7,8,3.75,1,2019,1,10
100.0,0,8,1,0.0,1,2019,2,26
86.0,1,10,5,2.8,2,2019,6,6
88.0,2,10,3,4.0,3,2019,7,19
90.0,2,11,3,3.3333333333333335,2,2019,5,21
100.0,0,7,1,0.0,2,2019,5,21
75.0,3,9,7,3.5714285714285716,2,2019,4,18
